GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SRB,Serbia,,FMLE,Female,,66.4,66.38186,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SSD,South Sudan,,BTSX,Both sexes,,42.6,42.58383,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,STP,Sao Tome and Principe,,MLE,Male,,53.8,53.82942,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,SUR,Suriname,,FMLE,Female,,61.4,61.41454,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,SUR,Suriname,,BTSX,Both sexes,,59.5,59.54137,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SVN,Slovenia,,MLE,Male,,63.7,63.65392,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SVN,Slovenia,,FMLE,Female,,69.3,69.32764,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SWE,Sweden,,BTSX,Both sexes,,70.4,70.40771,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SWZ,Eswatini,,MLE,Male,,40.6,40.59648,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SYC,Seychelles,,FMLE,Female,,67.7,67.69328,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SYC,Seychelles,,BTSX,Both sexes,,64.1,64.08982,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,Chad,,MLE,Male,,40.7,40.68294,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,Chad,,FMLE,Female,,42.3,42.28907,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TGO,Togo,,BTSX,Both sexes,,48.2,48.2132,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,THA,Thailand,,MLE,Male,,59.4,59.36005,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,TJK,Tajikistan,,FMLE,Female,,59.8,59.78441,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,TLS,Timor-Leste,,MLE,Male,,50.5,50.47558,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,TON,Tonga,,BTSX,Both sexes,,62.7,62.71527,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,TUN,Tunisia,,FMLE,Female,,64.6,64.58897,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TZA,United Republic of Tanzania,,MLE,Male,,43.3,43.30935,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,UGA,Uganda,,BTSX,Both sexes,,40,39.9827,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,URY,Uruguay,,FMLE,Female,,69.5,69.45403,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,UZB,Uzbekistan,,MLE,Male,,57.8,57.82861,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,VCT,Saint Vincent and the Grenadines,,BTSX,Both sexes,,62.3,62.299,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,VNM,Viet Nam,,FMLE,Female,,67.6,67.64807,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WSM,Samoa,,MLE,Male,,59.8,59.82452,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,YEM,Yemen,,BTSX,Both sexes,,50.6,50.64362,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,ZMB,Zambia,,FMLE,Female,,40,39.97404,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,AFG,Afghanistan,,MLE,Male,,10.1,10.08104,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,AGO,Angola,,BTSX,Both sexes,,11.2,11.18996,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,FMLE,Female,,14,14.01608,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ARM,Armenia,,MLE,Male,,13.1,13.12602,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,ATG,Antigua and Barbuda,,BTSX,Both sexes,,14.6,14.61246,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,AUT,Austria,,FMLE,Female,,18.8,18.81408,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BDI,Burundi,,MLE,Male,,11,10.95951,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BEL,Belgium,,BTSX,Both sexes,,17.1,17.07704,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BFA,Burkina Faso,,FMLE,Female,,10.7,10.68521,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BGR,Bulgaria,,MLE,Male,,12.3,12.26225,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,BHR,Bahrain,,BTSX,Both sexes,,12.5,12.52286,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BIH,Bosnia and Herzegovina,,FMLE,Female,,15.7,15.65901,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BLZ,Belize,,MLE,Male,,12.1,12.06349,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BOL,Bolivia (Plurinational State of),,BTSX,Both sexes,,13.4,13.42604,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BRB,Barbados,,FMLE,Female,,15.6,15.61789,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,BTN,Bhutan,,MLE,Male,,12.2,12.1922,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BWA,Botswana,,BTSX,Both sexes,,11,10.97702,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CAN,Canada,,FMLE,Female,,19.6,19.56952,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CHL,Chile,,MLE,Male,,14.8,14.78418,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,CHN,China,,BTSX,Both sexes,,14.6,14.57652,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,CMR,Cameroon,,FMLE,Female,,11.4,11.35355,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,MLI,Mali,,MLE,Male,,41,40.97336,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,MMR,Myanmar,,FMLE,Female,,54.8,54.8335,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,MNE,Montenegro,,FMLE,Female,,67,66.96327,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,MOZ,Mozambique,,BTSX,Both sexes,,42,42.04203,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,MRT,Mauritania,,BTSX,Both sexes,,52.4,52.42601,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,MYS,Malaysia,,MLE,Male,,62.8,62.75597,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NAM,Namibia,,MLE,Male,,47.6,47.60563,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NGA,Nigeria,,FMLE,Female,,41.7,41.71949,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,NIC,Nicaragua,,FMLE,Female,,63.9,63.88003,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,NLD,Netherlands,,BTSX,Both sexes,,69.2,69.21775,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,NOR,Norway,,BTSX,Both sexes,,69.9,69.88266,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,NPL,Nepal,,BTSX,Both sexes,,54.2,54.15634,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,OMN,Oman,,MLE,Male,,62.1,62.11222,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,PAK,Pakistan,,MLE,Male,,54.5,54.52206,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,PAN,Panama,,MLE,Male,,65.4,65.40516,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,PER,Peru,,FMLE,Female,,64.9,64.91854,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,PHL,Philippines,,FMLE,Female,,61.7,61.68084,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,PNG,Papua New Guinea,,FMLE,Female,,56,55.96037,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,POL,Poland,,BTSX,Both sexes,,65.4,65.3785,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,BTSX,Both sexes,,58.3,58.27382,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,PRT,Portugal,,BTSX,Both sexes,,68.2,68.17274,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,QAT,Qatar,,MLE,Male,,65.1,65.10023,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ROU,Romania,,MLE,Male,,60.1,60.06852,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,RUS,Russian Federation,,MLE,Male,,52.5,52.45501,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,RWA,Rwanda,,FMLE,Female,,40.9,40.92409,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,FMLE,Female,,63.1,63.11789,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SEN,Senegal,,BTSX,Both sexes,,49.9,49.93841,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,SGP,Singapore,,BTSX,Both sexes,,71.3,71.29008,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AMR,Americas,,SLV,El Salvador,,MLE,Male,,57.6,57.63745,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SOM,Somalia,,MLE,Male,,44.8,44.75138,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SSD,South Sudan,,FMLE,Female,,43.4,43.40784,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,STP,Sao Tome and Principe,,FMLE,Female,,56.7,56.69537,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SVK,Slovakia,,BTSX,Both sexes,,64.9,64.90702,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EUR,Europe,,SVN,Slovenia,,BTSX,Both sexes,,66.6,66.55174,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SYC,Seychelles,,MLE,Male,,60.9,60.85247,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,MLE,Male,,61.9,61.92749,,,,,
